Full Title,ISSN,Unformatted ISSN,Product ID,Change History,Shortcut URL
Fire Safety Journal,0379-7112,03797112,02024,,https://www.sciencedirect.com/science/journal/03797112
FirePhysChem,2667-1344,26671344,31108,,https://www.sciencedirect.com/science/journal/26671344
First Nations Health and Wellbeing - The Lowitja Journal,2949-8406,29498406,31564,,https://www.sciencedirect.com/science/journal/29498406
Fish & Shellfish Immunology,1050-4648,10504648,12683,,https://www.sciencedirect.com/science/journal/10504648
Fish and Shellfish Immunology Reports,2667-0119,26670119,31072,,https://www.sciencedirect.com/science/journal/26670119
Fisheries Research,0165-7836,01657836,05105,,https://www.sciencedirect.com/science/journal/01657836
Fisioterapia,0211-5638,02115638,15713,,https://www.sciencedirect.com/science/journal/02115638
Fitoterapia,0367-326X,0367326X,05549,,https://www.sciencedirect.com/science/journal/0367326X
FlatChem,2452-2627,24522627,18317,,https://www.sciencedirect.com/science/journal/24522627
Flora,0367-2530,03672530,10032,"Formerly known as Flora oder Allgemeine botanische Zeitung. Abt. B, Morphologie und Geobotanik;",https://www.sciencedirect.com/science/journal/03672530
Flow Measurement and Instrumentation,0955-5986,09555986,03029,,https://www.sciencedirect.com/science/journal/09555986
Fluid Phase Equilibria,0378-3812,03783812,05153,,https://www.sciencedirect.com/science/journal/03783812
FMC - Formación Médica Continuada en Atención Primaria,1134-2072,11342072,15723,,https://www.sciencedirect.com/science/journal/11342072
Focus on Catalysts,1351-4180,13514180,04013,,https://www.sciencedirect.com/science/journal/13514180
Focus on Pigments,0969-6210,09696210,04011,,https://www.sciencedirect.com/science/journal/09696210
Focus on Powder Coatings,1364-5439,13645439,04015,,https://www.sciencedirect.com/science/journal/13645439
Focus on Surfactants,1351-4210,13514210,04009,,https://www.sciencedirect.com/science/journal/13514210
Food and Bioproducts Processing,0960-3085,09603085,08633,,https://www.sciencedirect.com/science/journal/09603085
Food Bioscience,2212-4292,22124292,12988,,https://www.sciencedirect.com/science/journal/22124292
Food and Chemical Toxicology,0278-6915,02786915,00237,Formerly known as Food and Cosmetics Toxicology,https://www.sciencedirect.com/science/journal/02786915
Food Chemistry,0308-8146,03088146,02025,,https://www.sciencedirect.com/science/journal/03088146
Food Chemistry Advances,2772-753X,2772753X,31341,,https://www.sciencedirect.com/science/journal/2772753X
Food Chemistry: Molecular Sciences,2666-5662,26665662,30383,,https://www.sciencedirect.com/science/journal/26665662
Food Chemistry: X,2590-1575,25901575,18468,,https://www.sciencedirect.com/science/journal/25901575
Food Control,0956-7135,09567135,03030,,https://www.sciencedirect.com/science/journal/09567135
Food and Humanity,2949-8244,29498244,31544,,https://www.sciencedirect.com/science/journal/29498244
Food Hydrocolloids,0268-005X,0268005X,01029,,https://www.sciencedirect.com/science/journal/0268005X
Food Hydrocolloids for Health,2667-0259,26670259,31084,,https://www.sciencedirect.com/science/journal/26670259
Food Medicine Health,3117-8200,31178200,32363,,https://www.sciencedirect.com/science/journal/31178200
Food Microbiology,0740-0020,07400020,12652,,https://www.sciencedirect.com/science/journal/07400020
Food Nutrition,3050-8436,30508436,32113,,https://www.sciencedirect.com/science/journal/30508436
Food Packaging and Shelf Life,2214-2894,22142894,18031,,https://www.sciencedirect.com/science/journal/22142894
Food Physics,2950-0699,29500699,31632,,https://www.sciencedirect.com/science/journal/29500699
Food Policy,0306-9192,03069192,03031,,https://www.sciencedirect.com/science/journal/03069192
Food Quality and Preference,0950-3293,09503293,02026,,https://www.sciencedirect.com/science/journal/09503293
Food Research International,0963-9969,09639969,02027,Formerly known as Canadian Institute of Food Science and Technology Journal,https://www.sciencedirect.com/science/journal/09639969
Food Research International: Reports,3117-3829,31173829,32252,,https://www.sciencedirect.com/science/journal/31173829
Food Research International: Translational Research,3117-3837,31173837,32253,,https://www.sciencedirect.com/science/journal/31173837
Food Science and Human Wellness,2213-4530,22134530,10151,,https://www.sciencedirect.com/science/journal/22134530
Food Structure,2213-3291,22133291,12994,,https://www.sciencedirect.com/science/journal/22133291
Food and Waterborne Parasitology,2405-6766,24056766,18843,,https://www.sciencedirect.com/science/journal/24056766
Food Webs,2352-2496,23522496,18749,,https://www.sciencedirect.com/science/journal/23522496
Food Wellness,3050-7111,30507111,32081,,https://www.sciencedirect.com/science/journal/30507111
The Foot,0958-2592,09582592,12743,,https://www.sciencedirect.com/science/journal/09582592
Foot and Ankle Clinics,1083-7515,10837515,13059,,https://www.sciencedirect.com/science/journal/10837515
Foot and Ankle Surgery,1268-7731,12687731,04056,,https://www.sciencedirect.com/science/journal/12687731
"Foot & Ankle Surgery: Techniques, Reports & Cases",2667-3967,26673967,31188,,https://www.sciencedirect.com/science/journal/26673967
Football Studies,3051-2689,30512689,32186,,https://www.sciencedirect.com/science/journal/30512689
Forage,3118-1155,31181155,32488,,https://www.sciencedirect.com/science/journal/31181155
Forces in Mechanics,2666-3597,26663597,30307,,https://www.sciencedirect.com/science/journal/26663597
Forensic Chemistry,2468-1709,24681709,18340,,https://www.sciencedirect.com/science/journal/24681709
Forensic Imaging,2666-2256,26662256,12774,Formerly known as Journal of Forensic Radiology and Imaging,https://www.sciencedirect.com/science/journal/26662256
Forensic Science International,0379-0738,03790738,08021,Formerly known as Forensic Science,https://www.sciencedirect.com/science/journal/03790738
Forensic Science International: Animals and Environments,2666-9374,26669374,31029,,https://www.sciencedirect.com/science/journal/26669374
Forensic Science International: Digital Investigation,2666-2817,26662817,04064,Formerly known as Digital Investigation,https://www.sciencedirect.com/science/journal/26662817
Forensic Science International: Genetics,1872-4973,18724973,04100,,https://www.sciencedirect.com/science/journal/18724973
Forensic Science International: Genetics Supplement Series,1875-1768,18751768,08156,,https://www.sciencedirect.com/science/journal/18751768
Forensic Science International: Mind and Law,2666-3538,26663538,30297,,https://www.sciencedirect.com/science/journal/26663538
Forensic Science International: Reports,2665-9107,26659107,30130,,https://www.sciencedirect.com/science/journal/26659107
Forensic Science International: Synergy,2589-871X,2589871X,18441,,https://www.sciencedirect.com/science/journal/2589871X
Forensic Sciences Research,2471-1411,24711411,32172,,https://www.sciencedirect.com/science/journal/24711411
Forest Ecology and Management,0378-1127,03781127,05106,,https://www.sciencedirect.com/science/journal/03781127
Forest Ecosystems,2197-5620,21975620,31429,,https://www.sciencedirect.com/science/journal/21975620
Forest Policy and Economics,1389-9341,13899341,05553,,https://www.sciencedirect.com/science/journal/13899341
Franklin Open,2773-1863,27731863,31458,,https://www.sciencedirect.com/science/journal/27731863
Free Radical Biology and Medicine,0891-5849,08915849,07531,Incorporating Advances in Free Radical Biology & Medicine and Journal of Free Radicals in Biology & Medicine,https://www.sciencedirect.com/science/journal/08915849
The French Journal of Urology,2950-3930,29503930,15101,,https://www.sciencedirect.com/science/journal/29503930
Frontiers of Architectural Research,2095-2635,20952635,18005,,https://www.sciencedirect.com/science/journal/20952635
Frontiers in Neuroendocrinology,0091-3022,00913022,12039,,https://www.sciencedirect.com/science/journal/00913022
F&S Reports,2666-3341,26663341,30373,,https://www.sciencedirect.com/science/journal/26663341
F&S Reviews,2666-5719,26665719,30372,,https://www.sciencedirect.com/science/journal/26665719
F&S Science,2666-335X,2666335X,30371,,https://www.sciencedirect.com/science/journal/2666335X
Fuel,0016-2361,00162361,03032,,https://www.sciencedirect.com/science/journal/00162361
Fuel Communications,2666-0520,26660520,18484,,https://www.sciencedirect.com/science/journal/26660520
Fuel and Energy Abstracts,0140-6701,01406701,03033,,https://www.sciencedirect.com/science/journal/01406701
Fuel Processing Technology,0378-3820,03783820,05154,,https://www.sciencedirect.com/science/journal/03783820
Fundamental Plasma Physics,2772-8285,27728285,31365,,https://www.sciencedirect.com/science/journal/27728285
Fundamental Research,2667-3258,26673258,31169,,https://www.sciencedirect.com/science/journal/26673258
Fungal Biology,1878-6146,18786146,04234,Formerly known as Mycological Research,https://www.sciencedirect.com/science/journal/18786146
Fungal Biology Reviews,1749-4613,17494613,04235,Formerly known as Mycologist,https://www.sciencedirect.com/science/journal/17494613
Fungal Ecology,1754-5048,17545048,04293,,https://www.sciencedirect.com/science/journal/17545048
Fungal Genetics and Biology,1087-1845,10871845,12038,Formerly known as Experimental Mycology,https://www.sciencedirect.com/science/journal/10871845
Fungal Interactions,2773-2150,27732150,31463,,https://www.sciencedirect.com/science/journal/27732150
Fusion Engineering and Design,0920-3796,09203796,06010,Formerly known as Nuclear Engineering and Design. Fusion,https://www.sciencedirect.com/science/journal/09203796
Fuss & Sprunggelenk,1619-9987,16199987,10060,,https://www.sciencedirect.com/science/journal/16199987
Future Batteries,2950-2640,29502640,31697,,https://www.sciencedirect.com/science/journal/29502640
Future Foods,2666-8335,26668335,30457,,https://www.sciencedirect.com/science/journal/26668335
Future Generation Computer Systems,0167-739X,0167739X,05273,,https://www.sciencedirect.com/science/journal/0167739X
Future Healthcare Journal,2514-6645,25146645,31791,,https://www.sciencedirect.com/science/journal/25146645
Futures,0016-3287,00163287,03034,,https://www.sciencedirect.com/science/journal/00163287
Fuzzy Sets and Systems,0165-0114,01650114,05371,,https://www.sciencedirect.com/science/journal/01650114
Gaceta Sanitaria,0213-9111,02139111,15747,,https://www.sciencedirect.com/science/journal/02139111
Gait & Posture,0966-6362,09666362,05107,,https://www.sciencedirect.com/science/journal/09666362
Games and Economic Behavior,0899-8256,08998256,12040,,https://www.sciencedirect.com/science/journal/08998256
Gas Science and Engineering,2949-9089,29499089,08655,,https://www.sciencedirect.com/science/journal/29499089
Gastro Hep Advances,2772-5723,27725723,31269,,https://www.sciencedirect.com/science/journal/27725723
Gastroenterología y Hepatología,0210-5705,02105705,15738,,https://www.sciencedirect.com/science/journal/02105705
Gastroenterología y Hepatología (English Edition),2444-3824,24443824,16411,,https://www.sciencedirect.com/science/journal/24443824
Gastroenterology,0016-5085,00165085,13216,,https://www.sciencedirect.com/science/journal/00165085
Gastroenterology Clinics of North America,0889-8553,08898553,13214,,https://www.sciencedirect.com/science/journal/08898553
Gastroenterology & Endoscopy,2949-7523,29497523,31511,,https://www.sciencedirect.com/science/journal/29497523
Gastrointestinal Endoscopy,0016-5107,00165107,13078,,https://www.sciencedirect.com/science/journal/00165107
Gastrointestinal Endoscopy Clinics of North America,1052-5157,10525157,13217,,https://www.sciencedirect.com/science/journal/10525157
Gene,0378-1119,03781119,05041,,https://www.sciencedirect.com/science/journal/03781119
Gene Expression Patterns,1567-133X,1567133X,05567,,https://www.sciencedirect.com/science/journal/1567133X
Gene and Genome Editing,2666-3880,26663880,30302,,https://www.sciencedirect.com/science/journal/26663880
Gene Reports,2452-0144,24520144,18860,,https://www.sciencedirect.com/science/journal/24520144
General and Comparative Endocrinology,0016-6480,00166480,12033,,https://www.sciencedirect.com/science/journal/00166480
General Hospital Psychiatry,0163-8343,01638343,07654,,https://www.sciencedirect.com/science/journal/01638343
Genes & Diseases,2352-3042,23523042,18068,,https://www.sciencedirect.com/science/journal/23523042
Genetics in Medicine,1098-3600,10983600,31237,,https://www.sciencedirect.com/science/journal/10983600
Genetics in Medicine Open,2949-7744,29497744,31524,,https://www.sciencedirect.com/science/journal/29497744
Genomics,0888-7543,08887543,12043,,https://www.sciencedirect.com/science/journal/08887543
Geobios,0016-6995,00166995,09110,,https://www.sciencedirect.com/science/journal/00166995
